weeks,Country,City,account_manager_name,business_segment,spend_objective,brand_name,provider_id,vendor_id,vendor_name,bolt_spend,provider_spend
2026-W19,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_exclusivity_gain,KFC,161331,12025,&Kuku Foods/KFC,70.07,0.0
2026-W19,KE,Nairobi,Michael Karigithu,Enterprise,activation,KFC,161331,12025,&Kuku Foods/KFC,11.34,0.0
2026-W19,KE,Nairobi,Sharon Chebet,SMB,activation,KHAZANA RESTAURANT,137014,101079,KHAZANA RESTAURANT Nairobi,0.99,0.0
2026-W22,KE,Nairobi,Serahwinfred Muoki,SMB,activation,ALYUSRA RESTAURANT,24353,17339,&Al-Yusra Restaurant Limited,0.61,0.0
2026-W16,KE,Nairobi,Serahwinfred Muoki,SMB,sp_engagement,MARIC HOTEL,94285,64795,&Maric Hotel,0.45,1.34
2026-W13,KE,Nairobi,Naomi Wambui Wanjohi,SMB,activation,GOODUP BY LARA MART,184278,137239,Lara Mart,0.63,0.0
2026-W19,KE,Nairobi,Serahwinfred Muoki,SMB,provider_campaign_portal,LEMBENI SWAHILI DISHES,47986,33202,&Lembeni Swahili dishes,0.0,4.72
2026-W19,KE,Nairobi,Sharon Chebet,SMB,provider_campaign_churn_prevention,KUKU KITCHEN - BBS MALL,151825,113038,KUKU KITCHEN - BBS MALL Nairobi,9.53,0.0
2026-W19,KE,Nairobi,Michael Karigithu,Enterprise,activation,KFC,26943,12025,&Kuku Foods/KFC,15.51,0.0
2026-W16,KE,Nairobi,Serahwinfred Muoki,SMB,activation,SHABANA N MORE,52441,36076,&Shabana N More Limited,0.2,0.0
2026-W16,KE,Nairobi,Wambui Kogi,Mid-market,provider_campaign_marketing,PIZZA MOJO,18966,13775,& Interstrat Ltd,6.42,6.42
2026-W16,KE,Nairobi,Michael Karigithu,Enterprise,activation,KFC,42063,12025,&Kuku Foods/KFC,5.09,0.0
2026-W16,KE,Nairobi,Serahwinfred Muoki,SMB,activation,LEMBENI SWAHILI DISHES,47986,33202,&Lembeni Swahili dishes,1.71,0.0
2026-W19,KE,Nairobi,Sharon Chebet,SMB,provider_campaign_ELC_merchant,BLISSFUL FOODS RESTAURANT,196653,110999,Blissful foods Restaurant,12.65,0.0
2026-W16,KE,Nairobi,Sharon Chebet,SMB,activation,ACACIA RESTAURANT,192595,143445,ACACIA RESTAURANT Nairobi,2.44,0.0
2026-W16,KE,Nairobi,Wambui Kogi,SMB,provider_campaign_churn_prevention,THE DAILY CAFE & BISTRO,190434,141972,THE DAILY CAFE & BISTRO Nairobi,16.9,0.0
2026-W13,KE,Nairobi,Sharon Chebet,SMB,activation,ACACIA RESTAURANT,192595,143445,ACACIA RESTAURANT Nairobi,0.79,0.0
2026-W19,KE,Nairobi,Naomi Wambui Wanjohi,SMB,activation,ANTO'S GLORIOUS DELICACIES,191463,142633,ANTO'S GLORIOUS DELICACIES Nairobi,4.71,0.0
2026-W16,KE,Nairobi,Kimberley Riziki,Enterprise,bolt_market_supplier,NAIVAS SUPERMARKET,198687,139019,Naivas Limited,0.0,8.24
2026-W16,KE,Nairobi,Sharon Chebet,SMB,provider_campaign_portal,CANTONESE FUSION,133045,5605,& Beijing Restaurant,0.0,0.39
2026-W13,KE,Nairobi,Naomi Wambui Wanjohi,SMB,activation,ANTO'S GLORIOUS DELICACIES,191463,142633,ANTO'S GLORIOUS DELICACIES Nairobi,3.82,0.0
